"euroSciVocCode";"euroSciVocPath";"euroSciVocTitle";"euroSciVocDescription";"projectID"
"/23/43/251/48354418/38063808";"natural sciences/physical sciences/optics/microscopy/electron microscopy";"electron microscopy";"";"101277742"
"/23/45/291/903";"natural sciences/earth and related environmental sciences/geology/mineralogy";"mineralogy";"";"101277742"
"/31/107/587";"humanities/languages and literature/linguistics";"linguistics";"";"101277564"
"/29/93/525";"social sciences/psychology/behavioural psychology";"behavioural psychology";"";"101277798"
"/29/93/533/30043";"social sciences/psychology/cognitive psychology/mental processes";"mental processes";"";"101277798"
"/23/47/307/979/50814433";"natural sciences/computer and information sciences/software/software applications/virtual reality";"virtual reality";"";"101277798"
"/23/49/345/1039";"natural sciences/biological sciences/zoology/entomology";"entomology";"";"101277715"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101277962"
"/29/101/553/1353";"social sciences/sociology/demography/mortality";"mortality";"";"101278644"
"/23/49/343";"natural sciences/biological sciences/evolutionary biology";"evolutionary biology";"";"101278644"
"/27/83/501/507";"agricultural sciences/animal and dairy science/domestic animals/animal husbandry";"animal husbandry";"";"101278644"
"/23/47/297";"natural sciences/computer and information sciences/artificial intelligence";"artificial intelligence";"";"101277992"
"/21/33/137";"medical and health sciences/health sciences/public health";"public health";"";"101277992"
"/25/63/387";"engineering and technology/materials engineering/composites";"composites";"";"101277992"
"/25/75/469/1247";"engineering and technology/mechanical engineering/manufacturing engineering/additive manufacturing";"additive manufacturing";"";"101277992"
"/21/37/677";"medical and health sciences/medical biotechnology/implants";"implants";"";"101277992"
"/29/93/531";"social sciences/psychology/social psychology";"social psychology";"";"101278328"
"/21/35/155";"medical and health sciences/basic medicine/immunology";"immunology";"";"101279563"
"/21/39/225";"medical and health sciences/clinical medicine/oncology";"oncology";"";"101279563"
"/23/49/315/997/1613/1617";"natural sciences/biological sciences/biochemistry/biomolecules/proteins/enzymes";"enzymes";"";"101279563"
"/23/45/291/901";"natural sciences/earth and related environmental sciences/geology/seismology";"seismology";"";"101280011"
"/21/39/225/1467";"medical and health sciences/clinical medicine/oncology/liver cancer";"liver cancer";"";"101279225"
"/21/39/179/681";"medical and health sciences/clinical medicine/endocrinology/diabetes";"diabetes";"";"101279225"
"/21/35/155";"medical and health sciences/basic medicine/immunology";"immunology";"";"101279225"
"/23/49/337/1021/57264360";"natural sciences/biological sciences/genetics/RNA/transcriptomes";"transcriptomes";"";"101279225"
"/21/35/159/653";"medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs";"pharmaceutical drugs";"";"101280212"
"/23/43/269/811/1549/33860407";"natural sciences/physical sciences/classical mechanics/fluid mechanics/fluid dynamics/computational fluid dynamics";"computational fluid dynamics";"";"101280212"
"/25/65/411";"engineering and technology/chemical engineering/chemical process engineering";"chemical process engineering";"";"101280212"
"/23/53";"natural sciences/chemical sciences";"chemical sciences";"";"101280212"
"/23/43/259/777";"natural sciences/physical sciences/electromagnetism and electronics/semiconductivity";"semiconductivity";"";"101280415"
"/23/45/291/901";"natural sciences/earth and related environmental sciences/geology/seismology";"seismology";"";"101281012"
"/23/43/251/745";"natural sciences/physical sciences/optics/laser physics";"laser physics";"";"101281012"
"/25/67/425/1169";"engineering and technology/environmental engineering/energy and fuels/renewable energy";"renewable energy";"";"101280448"
"/23/53/369";"natural sciences/chemical sciences/polymer sciences";"polymer sciences";"";"101280448"
"/29/91/521/1303";"social sciences/economics and business/economics/sustainable economy";"sustainable economy";"";"101280448"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101281742"
"/29/89";"social sciences/law";"law";"";"101281742"
"/21/35/161";"medical and health sciences/basic medicine/physiology";"physiology";"";"101280507"
"/29/97/87917856/1335/31958608/1331";"social sciences/political sciences/political policies/civil society/civil society organisations/nongovernmental organizations";"nongovernmental organizations";"";"101280936"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101280554"
"/29/105/571";"social sciences/educational sciences/pedagogy";"pedagogy";"";"101280554"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101281583"
"/21/39/225";"medical and health sciences/clinical medicine/oncology";"oncology";"";"101281583"
"/27/81/30021/30833628";"agricultural sciences/agriculture, forestry, and fisheries/agriculture/grains and oilseeds";"grains and oilseeds";"";"101280972"
"/23/45/287";"natural sciences/earth and related environmental sciences/hydrology";"hydrology";"";"101280903"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101280903"
"/31/107/587";"humanities/languages and literature/linguistics";"linguistics";"";"101280930"
"/29/101/1367/1771";"social sciences/sociology/social issues/social inequalities";"social inequalities";"";"101280930"
"/29/89/1837/30048";"social sciences/law/human rights/human rights law";"human rights law";"";"101280930"
"/29/89/1837/30049";"social sciences/law/human rights/international protection of human rights";"international protection of human rights";"";"101280930"
"/31/111/609/1797";"humanities/philosophy, ethics and religion/philosophy/political philosophy";"political philosophy";"";"101280930"
"/23/43/257/771/1511";"natural sciences/physical sciences/astronomy/planetary sciences/planets";"planets";"";"101281707"
"/25/67/11936537/91827000";"engineering and technology/environmental engineering/ecosystem-based management/climatic change mitigation";"climatic change mitigation";"";"101281872"
"/27/83/501/507";"agricultural sciences/animal and dairy science/domestic animals/animal husbandry";"animal husbandry";"";"101281811"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101282012"
"/31/109/1403/1793";"humanities/arts/musicology/ethnomusicology";"ethnomusicology";"";"101282012"
"/31/107/587/1399";"humanities/languages and literature/linguistics/phonetics";"phonetics";"";"101282012"
"/23/43/793";"natural sciences/physical sciences/quantum physics";"quantum physics";"";"101282096"
"/25/63/391";"engineering and technology/materials engineering/coating and films";"coating and films";"";"101282096"
"/23/43/263/795";"natural sciences/physical sciences/condensed matter physics/solid-state physics";"solid-state physics";"";"101282096"
"/23/43/259/1525";"natural sciences/physical sciences/electromagnetism and electronics/superconductivity";"superconductivity";"";"101282096"
"/23/43/251/1077";"natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";"";"101282096"
"/27/81/30021/493/491";"agricultural sciences/agriculture, forestry, and fisheries/agriculture/agronomy/plant protection";"plant protection";"";"101282279"
"/23/49/315/53875678";"natural sciences/biological sciences/biochemistry/metabolomes";"metabolomes";"";"101282279"
"/23/49/341/1035";"natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";"";"101282279"
"/21/35/155";"medical and health sciences/basic medicine/immunology";"immunology";"";"101282279"
"/23/49/315/997/1611";"natural sciences/biological sciences/biochemistry/biomolecules/carbohydrates";"carbohydrates";"";"101282279"
"/23/49/337/1025";"natural sciences/biological sciences/genetics/genomes";"genomes";"";"101282328"
"/23/51/359/1071";"natural sciences/mathematics/pure mathematics/topology";"topology";"";"101282745"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101282745"
"/25/69/433";"engineering and technology/nanotechnology/nanoelectronics";"nanoelectronics";"";"101282745"
"/31/107/587/1401";"humanities/languages and literature/linguistics/phonology";"phonology";"";"101282650"
"/23/45/285";"natural sciences/earth and related environmental sciences/geochemistry";"geochemistry";"";"101282447"
"/23/45/291/899";"natural sciences/earth and related environmental sciences/geology/volcanology";"volcanology";"";"101282447"
"/21/33/143";"medical and health sciences/health sciences/nursing";"nursing";"";"101283129"
"/29/101/553/1775";"social sciences/sociology/demography/human migrations";"human migrations";"";"101283153"
"/23/49/337";"natural sciences/biological sciences/genetics";"genetics";"";"101284560"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101284560"
"/23/49/349";"natural sciences/biological sciences/developmental biology";"developmental biology";"";"101284560"
"/23/53/363";"natural sciences/chemical sciences/organic chemistry";"organic chemistry";"";"101284501"
"/23/53/69669548";"natural sciences/chemical sciences/catalysis";"catalysis";"";"101284501"
"/29/91/521/1303";"social sciences/economics and business/economics/sustainable economy";"sustainable economy";"";"101284501"
"/23/53/365";"natural sciences/chemical sciences/inorganic chemistry";"inorganic chemistry";"";"101284501"
"/23/43/251/1077";"natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";"";"101284501"
"/23/43/793";"natural sciences/physical sciences/quantum physics";"quantum physics";"";"101284561"
"/23/51/355/1053";"natural sciences/mathematics/applied mathematics/mathematical physics";"mathematical physics";"";"101284561"
"/23/43/259/787";"natural sciences/physical sciences/electromagnetism and electronics/optoelectronics";"optoelectronics";"";"101291297"
"/23/47/295/923";"natural sciences/computer and information sciences/computer security/data protection";"data protection";"";"101291297"
"/23/47/295/917";"natural sciences/computer and information sciences/computer security/cryptography";"cryptography";"";"101291297"
"/23/47/295/919";"natural sciences/computer and information sciences/computer security/network security";"network security";"";"101291297"
"/25/73/453/449/1207";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/computer hardware/quantum computers";"quantum computers";"";"101291297"
"/25/63/389";"engineering and technology/materials engineering/metallurgy";"metallurgy";"";"101285965"
"/23/49/327";"natural sciences/biological sciences/neurobiology";"neurobiology";"";"101284650"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101284650"
"/23/43/259/777";"natural sciences/physical sciences/electromagnetism and electronics/semiconductivity";"semiconductivity";"";"101291275"
"/25/63/401";"engineering and technology/materials engineering/crystals";"crystals";"";"101293326"
"/23/43/263/795";"natural sciences/physical sciences/condensed matter physics/solid-state physics";"solid-state physics";"";"101293326"
"/23/53/361/1081";"natural sciences/chemical sciences/analytical chemistry/mass spectrometry";"mass spectrometry";"";"101293326"
"/23/43/251/44406885";"natural sciences/physical sciences/optics/nonlinear optics";"nonlinear optics";"";"101293326"
"/23/43/251/745";"natural sciences/physical sciences/optics/laser physics";"laser physics";"";"101293326"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101225084"
"/29/97/67681549/59419741";"social sciences/political sciences/political transitions/elections";"elections";"";"101225084"
"/29/97/543/1337";"social sciences/political sciences/government systems/democracy";"democracy";"";"101225084"
"/29/91/523/61851014";"social sciences/economics and business/business and management/innovation management";"innovation management";"";"101224873"
"/21/35/159/653";"medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs";"pharmaceutical drugs";"";"101224873"
"/23/47/301";"natural sciences/computer and information sciences/computational science";"computational science";"";"101224873"
"/29/91/521/1299";"social sciences/economics and business/economics/production economics";"production economics";"";"101224873"
"/23/47/297/933";"natural sciences/computer and information sciences/artificial intelligence/machine learning";"machine learning";"";"101224873"
"/25/67/425";"engineering and technology/environmental engineering/energy and fuels";"energy and fuels";"";"101219759"
"/23/49/327";"natural sciences/biological sciences/neurobiology";"neurobiology";"";"101228872"
"/23/45/291/899";"natural sciences/earth and related environmental sciences/geology/volcanology";"volcanology";"";"101225127"
"/23/49/311";"natural sciences/biological sciences/botany";"botany";"";"101225127"
