"topic";"title";"projectID"
"HORIZON-JU-EUROHPC-2025-AI-01-IBA-02";"Advanced Experimental AI-optimised  Supercomputing Platform";"101250607"
"ERC-2024-ADG";"ERC ADVANCED GRANTS";"101200219"
"HORIZON-CL4-2025-SSA-SST-IBA-MS";"New & improved EUSST Missions and Services";"101242485"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101231211"
"ERC-2024-ADG";"ERC ADVANCED GRANTS";"101200010"
"ERC-2024-ADG";"ERC ADVANCED GRANTS";"101199569"
"ERC-2024-ADG";"ERC ADVANCED GRANTS";"101200693"
"ERC-2024-ADG";"ERC ADVANCED GRANTS";"101199648"
"HORIZON-CL4-2025-SSA-SST-IBA-SB";"Space-based SST (mission, system and sensors network)";"101242878"
"HORIZON-CL4-2025-SSA-SST-IBA-AE";"SST & STM system architecture and evolutions";"101242892"
"HORIZON-CL4-2025-SSA-SST-IBA-SP";"SST Sensors and Processing";"101242896"
"ERC-2024-ADG";"ERC ADVANCED GRANTS";"101199636"
"HORIZON-CL4-2025-SSA-SST-IBA-SD";"SST Networking, Security & Data sharing";"101242939"
"ERC-2024-ADG";"ERC ADVANCED GRANTS";"101199598"
"ERC-2025-STG";"ERC STARTING GRANTS";"101217893"
"HORIZON-MSCA-2024-PF-01-01";"MSCA Postdoctoral Fellowships 2024";"101208027"
"ERC-2025-STG";"ERC STARTING GRANTS";"101221541"
"ERC-2025-STG";"ERC STARTING GRANTS";"101222803"
"ERC-2025-SyG";"ERC SYNERGY GRANTS";"101224129"
"ERC-2025-SyG";"ERC SYNERGY GRANTS";"101224087"
"ERC-2025-SyG";"ERC SYNERGY GRANTS";"101224497"
"ERC-2025-SyG";"ERC SYNERGY GRANTS";"101224630"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101229565"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101229716"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101229160"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101229169"
"HORIZON-JU-CLEANH2-2025-01-03";"Scale-up and Optimisation of manufacturing processes for electrolyser materials, cells, or stacks";"101251223"
"HORIZON-JU-CLEANH2-2025-01-01";"Improvements in lifetime and cost of low temperature electrolysers by introducing advanced materials and components in stacks and balance of plant";"101251073"
"HORIZON-JU-CLEANH2-2025-03-02";"Scalable innovative processes for the production of PEMFC MEAs";"101251185"
"HORIZON-MISS-2024-CIT-01-04";"Integrated peri-urban areas in the transition towards climate neutrality";"101239566"
"HORIZON-JU-CLEANH2-2025-01-03";"Scale-up and Optimisation of manufacturing processes for electrolyser materials, cells, or stacks";"101250891"
"ERC-2025-POC";"ERC PROOF OF CONCEPT GRANTS";"101248580"
"ERC-2025-POC";"ERC PROOF OF CONCEPT GRANTS";"101241357"
"ERC-2025-POC";"ERC PROOF OF CONCEPT GRANTS";"101246792"
"HORIZON-EIC-2025-PATHFINDEROPEN";"EIC Pathfinder Open";"101250084"
"HORIZON-JU-CLEANH2-2025-01-02";"Improved lifetime and cost of high-temperature electrolysers by introducing innovative materials and components in stacks and BoP";"101250775"
"ERC-2025-POC";"ERC PROOF OF CONCEPT GRANTS";"101247971"
"HORIZON-JU-CLEANH2-2025-03-03";"Reliable, efficient, scalable and lower cost 1 MW-scale PEMFC system for maritime applications";"101250260"
"ERC-2025-POC";"ERC PROOF OF CONCEPT GRANTS";"101248750"
"HORIZON-JU-CLEANH2-2025-01-07";"Towards exploration and evaluation of European natural hydrogen potential";"101251033"
"ERC-2025-POC";"ERC PROOF OF CONCEPT GRANTS";"101248008"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101231553"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101231782"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101232388"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101232044"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101231901"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101230577"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101229895"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101231127"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101229568"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101230906"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101230168"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101231066"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101229868"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101231026"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101230525"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101231448"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101231313"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101229953"
"HORIZON-JU-CLEANH2-2025-02-02";"Development of cost effective and high-capacity compression solutions for hydrogen";"101251337"
"HORIZON-JU-CLEANH2-2025-01-02";"Improved lifetime and cost of high-temperature electrolysers by introducing innovative materials and components in stacks and BoP";"101251323"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101229409"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101229085"
"ERC-2025-COG";"ERC CONSOLIDATOR GRANTS";"101229406"
"HORIZON-JU-CLEANH2-2025-01-06";"Innovative hydrogen and solid carbon production from renewable gases/biogenic waste processes";"101251342"
"HORIZON-EIC-2025-PATHFINDEROPEN";"EIC Pathfinder Open";"101257203"
"HORIZON-JU-IHI-2025-09-02-single-stage";"Boosting innovation through better integration of fragmented health R&I efforts";"101252959"
"HORIZON-JU-CLEAN-AVIATION-2025-03-SMR-01";"Ground Test Demonstration and Preparation of Flight Test of an Ultra High Bypass Ratio Ducted Geared Turbofan Engine for SMR Aircraft";"101256789"
"HORIZON-JU-IHI-2025-09-02-single-stage";"Boosting innovation through better integration of fragmented health R&I efforts";"101252582"
"HORIZON-EIC-2025-PATHFINDEROPEN";"EIC Pathfinder Open";"101254260"
"HORIZON-JU-IHI-2025-09-03-single-stage";"Boosting innovation for peopled centred integrated healthcare solutions";"101253015"
"HORIZON-EIC-2025-PATHFINDEROPEN";"EIC Pathfinder Open";"101256099"
"HORIZON-JU-IHI-2025-09-02-single-stage";"Boosting innovation through better integration of fragmented health R&I efforts";"101253085"
